Fragile Vastness,Progressive,Progressive rock,,,
Gnostic,Technical death,Technical thrash,,,
Graveyard Dirt,Death,Doom,,,
Gridlink,Technical grindcore,,,,
Harlott,Thrash,,,,
Heaven Grey,Gothic doom,,,,
Hel,Pagan folk,,,,
Ignivomous,Death,,,,
Illuminata,Melodic power,Gothic,,,
Immensity,Atmospheric doom,,,,
Infernal Poetry,Experimental death,Progressive death,,,
Insanity,Death,,,,
Interitus,Symphonic,,,,
Isvind,Black,,,,
J.B.O.,Industrial,Comedy rock,,,
Jacobs Dream,Us power,Progressive,,,
Jig-Ai,Death,Grindcore,,,
Kadavar,Death,,,,
KerecsenS�lyom,Symphonic folk,,,,
Lapis Lazuli,Symphonic,,,,
Legend,Heavy,Progressive rock,,,
Litrosis,Symphonic black,Extreme power,,,
Logar's Diary,Power,,,,
Luctus,Black,Thrash,,,
Lumus,Symphonic power,,,,
Lust Of Decay,Thrash,Brutal death,,,
Lvcifyre,Black,Death,,,
Magnitude 9,Progressive,Power,,,
Malice,Us heavy,Power,,,
Mastic Scum,Grindcore,,,,
Messiah's Kiss,Heavy,,,,
Midnight Priest,Heavy,,,,
Moon,Black,,,,
Morost,Progressive death,,,,
Mortal Decay,Brutal death,,,,
Nibiru,Psychedelic sludge,Drone,,,
Nydvind,Pagan black,,,,
Odyssea,Heavy,Power,,,
Operatika Element,Symphonic power,,,,
Palms,Post-rock,Post-metal,,,
Posthumous Blasphemer,Technical death,,,,
Poverty's No Crime,Progressive,,,,
Project: Failing Flesh,Industrial thrash,Avantgarde,,,
Putrevore,Death,,,,
Quadrivium,Avantgarde,Black,,,
RandomWalk,Gothic,Metalcore,,,
Rorcal,Doom,Sludge,Hardcore,Black,
Rumpelstiltskin Grinder,Technical thrash,,,,
Sanctium,Melodic death,Progressive,,,
Seven Thorns,Power,,,,
Shroud Of Bereavement,Death doom,Neoclassical,,,
Silent Kingdom,Melodic death,Extreme folk,,,
Silent Planet,Metalcore,,,,
Slartibartfass,Viking folk,,,,
So Much For Nothing,Avantgarde,Depressive black,,,
Sorcery (Swe),Death,,,,
Soulburn,Death,,,,
Spiders,Hard rock,Heavy,,,
Stick To Your Guns,Metalcore,Hardcore,,,
Strydegor,Viking black,,,,
Su Ta Gar,Heavy,,,,
Subhuman,Death,Thrash,,,
Subliminal Fear,Melodic death,,,,
Sycronomica,Melodic black,,,,
The Dogma,Symphonic power,,,,
The Drowning,Doom,Death,,,
The Great Deceiver,Alternative,,,,
The Moth Gatherer,Post-metal,Sludge,,,
The Soulless,Melodic metalcore,,,,
The Storyteller,Heavy,Power,,,
The Wandering Midget,Doom,,,,
Thirdmoon,Death,,,,
Thor,Hard rock,Heavy,Power,,
Thundra,Viking black,,,,
Thy Worshiper,Pagan folk,Black,,,
Tublatanka,Melodic heavy,Hard rock,,,
Tysondog,New wave of british heavy,Heavy,,,
Unfathomable Ruination,Brutal death,,,,
Urt,Pagan black,,,,
Usnea,Blackened doom,,,,
Valkiria,Gothic,Black,,,
Vaura,Progressive,,,,
Vemod,Black,,,,
Venomous Concept,Grindcore,Hardcore,Punk,,
Verw�stung,Ambient black,Shoegaze,Drone doom,,Post-rock
Vicious Art,Death,Thrash,,,
Wallachia,Symphonic black,,,,
War From A Harlots Mouth,Math,Metalcore,,,
Warrior,Heavy,Power,,,
Wiegedood,Black,,,,
Winter's Verge,Power,,,,
Wolfpakk,Heavy,,,,
Wraith Of The Ropes,Funeral doom,,,,
2 Times Terror,Industrial,,,,
5 Star Grave,Melodic death,,,,
Abysmal Grief,Gothic doom,,,,
Adversarial,Blackened death,,,,
Age Of Artemis,Melodic power,,,,
Airborn,Power,,,,
Airged L'amh,Heavy,Power,Folk,,
Aletheian,Melodic death,,,,
Alkemyst,Progressive power,,,,
Allfader,Black,Death,,,
Altar (ROM),Thrash,,,,
Amestigon,Black,,,,
Amulance,Power,Speed,,,
Angel Blake,Heavy,,,,
Antropofagus,Brutal death,,,,
Aoria,Progressive,Post-rock,,,
Arkham Witch,Doom,,,,
Artefact,Melodic black,,,,
Asenblut,Pagan black,,,,
Aska,Heavy,Us power,,,
Aspherium,Melodic death,,,,
Balrog,Black,,,,
Bastard Priest,Death,,,,
Behind The Scenery,Gothenburg,Progressive,,,
Benighted In Sodom,Atmospheric black,,,,
Bergraven,Black,,,,
Bible Of The Devil,Stoner,,,,
Big End Bolt,Brutal death,,,,
Birth Of Depravity,Brutal death,,,,
Bl�od D�ster,Grindcore,,,,
Black Autumn,Ambient black,Doom,,,
Black Bomb A,Metalcore,,,,
Black Monolith,Black,Post-metal,Crust punk,,
Black Steel,Heavy,Power,,,
Blackstar Halo,Melodic heavy,,,,
Bumblefoot,Progressive hard rock,,,,
Burn The Priest,Death,,,,
Buzzov?en,Sludge,,,,
Cain's Dinasty,Power,,,,
Car Bomb,Math,Metalcore,,,
Carpathian Full Moon,Black,Doom,,,
Cauldron Born,Us power,,,,
Centurian,Death,,,,
Cerebral Fix,Thrash,,,,
Chapel Of Disease,Death,,,,
Clinging To The Trees Of A Forest Fire,Grindcore,,,,
Cold Snap,Nu,,,,
Coldworker,Death,,,,
Crimson Death,Gothenburg,,,,
Crises,Progressive,,,,
Crocell,Melodic death,,,,
Cruxifiction,Melodic black,Death,Thrash,,
D�mmerfarben,Atmospheric black,,,,
Dark Illusion,Hard rock,Power,,,
Deathember,Groove thrash,,,,
Decayed,Black,,,,
Decaying,Death,,,,
December's Cold Winter,Melodic death,,,,
Degial,Death,,,,
Detrimentum,Death,,,,
Dimlight,Gothic,,,,
Disgorge (MEX),Brutal death,Grindcore,,,
Doctor Cyclops,Doom,Psychedelic rock,,,
Dragobrath,Black,,,,
Dragonhammer,Power,,,,
Dysnomia,Melodic death,,,,
Earthship,Sludge,,,,
Eclipse Hunter,Progressive power,,,,
Elenium,Melodic death,,,,
Embassy Of Silence,Progressive,Symphonic,,,
Empyrean,Symphonic death,,,,
F�rn,Doom,Sludge,,,
Fastkill,Thrash,,,,
Fimbulvet,Pagan folk,,,,
Firespawn,Death,,,,
From The Vastland,Black,,,,
Fuath,Atmospheric black,,,,
Fuck I'm Dead,Grindcore,,,,
Furia,Death,Heavy,,,
Gevolt,Industrial folk,,,,
Gigan,Progressive death,Technical death,,,
Gjallarhorn,Viking folk,,,,
GOD � The Barbarian Horde,Atmospheric gothic,Pagan folk,,,
Gonin-ish,Extreme progressive,,,,
Gorath,Black,,,,
Grey Widow,Doom,Blackened sludge,,,
Heart Attack,Groove thrash,,,,
Hegemon,Black,,,,
Hell Militia,Black,,,,
Hetroertzen,Black,,,,
Holocausto,Black,Thrash,Technical thrash,,
Homo Iratus,Death,,,,
Hope Drone,Atmospheric black,Post-metal,,,
Horse Latitudes,Doom,Sludge,,,
Icarus Witch,Heavy,,,,
Icycore,Progressive,,,,
Immersed,Death,,,,
In Each Hand A Cutlass,Post-metal,Progressive,,,
Insidious Disease,Death,,,,
Interitus Dei,Gothic,,,,
Isacaarum,Death,Grindcore,,,
Jack Starr's Burning Starr,Heavy,Us power,,,
Jaguar,Heavy,New wave of british heavy,,,
JesusMartyr,Death,Thrash,,,
Joel Grind,Black,Speed,,,
Kall,Depressive black,,,,
Killing Touch,Melodic power,,,,
King Goat,Psychedelic doom,,,,
Kjeld,Black,,,,
L�vi,Hard rock,Heavy,,,
Lancer,Speed,Power,,,
Lilitu,Death,Gothic,,,
Lost Inside,Depressive black,Atmospheric black,,,
Magenta Harvest,Melodic death,,,,
Medicated,Melodic death,,,,
Men Eater,Stoner,Sludge,,,
Mesmerize,Heavy,,,,
Mistress,Death,Grindcore,Sludge,,
Morne,Post-metal,Sludge,,,
Morphinist,Atmospheric black,Post-metal,,,
Mors Subita,Melodic death,Thrash,,,
Mourning Caress,Depressive heavy,,,,
Mourning Dawn,Depressive black,,,,
Myrkvar,Black,Folk,,,
N�tts�l,Black,Folk,,,
Netra,Black,Trip-Hop,,Ambient,
NightCreepers,Folk,Pagan black,,,
Njiqahdda,Atmospheric black,Psychedelic rock,,,
Non Opus Dei,Black,,,,
Oblivion,Technical death,,,,
Occultation,Doom,,,,
Old Corpse Road,Black,Folk,,,
Onward,Us power,,,,
Order Of Orias,Black,,,,
Ossastorium,Technical death,,,,
Oz,Heavy,,,,
Project Silence,Industrial,,,,
Sad,Black,,,,
Sammath Naur,Avantgarde black,Death,,,
Satanic Slaughter,Black,Death,Thrash,,
Saviours,Stoner,,,,
Scamp,Thrash,,,,
Scelerata,Power,,,,
Seven Sisters Of Sleep,Sludge,Hardcore,,,
Shadowgarden,Gothic,Gothic rock,,,
Silent Opera,Symphonic gothic,,,,
Sithu Aye,Progressive instrumental,,,,
Skeletal Spectre,Death,Doom,,,
Skyward,Symphonic power,,,,
Smothered,Death,,,,
Sonne Adam,Death,,,,
Sorrows Path,Power,Doom,,,
Soul Stealer,Heavy,Power,,,
StarGazer,Avantgarde black,Death,,,
Stench,Death,,,,
Steve Grimmett's Grim Reaper,Heavy,,,,
Supreme Pain,Death,,,,
Svarti Loghin,Black,Neofolk,,,
Take Over And Destroy,Blackened sludge,,,,
The Antichrist Imperium,Black,Death,,,
The Disciples Of Zoldon,Death,Doom,,,
The Equinox Ov The Gods,Doom,Gothic,,,
The Funeral Orchestra,Funeral doom,,,,
The Lamp Of Thoth,Doom,,,,
The Levitation Hex,Extreme progressive,,,,
The Rain I Bleed,Progressive symphonic,,,,
Throane,Industrial black,,,,
Thy?,Progressive,Metalcore,,,
Trist (CZE),Depressive black,,,,
Triumph,Hard rock,Progressive rock,,,
Troldhaugen,Experimental folk,,,,
Twins Crew,Heavy,Power,,,
Twinspirits,Progressive,,,,
Uncanny,Death,,,,
Utst�tt,Atmospheric black,,,,
Vanhelga,Black,,,,
Vanitas,Gothic,,,,
Vesperia,Black,Symphonic folk,Celtic death,,
Vexillum,Melodic power,Folk,,,
Vulvodynia,Brutal death,Deathcore,,,
We Are The Catalyst,Alternative,,,,
Where Angels Fall,Gothic,,,,
WHOURKR,Experimental death,Cybergrind,,,
Winterdome,Folk,,,,
Wishdoom,Heavy,Doom,,,
Witchsorrow,Doom,,,,
Yorblind,Gothenburg,,,,
Yyl,Industrial,Post-metal,Progressive,,
11 As In Adversaries,Extreme avantgarde,,,,
A Loathing Requiem,Technical death,,,,
A Night In Texas,Technical deathcore,,,,
Abhorrence,Death,,,,
Abstrakt Algebra,Doom,Heavy,,,
Adamantine,Melodic thrash,,,,
Altar Of Betelgeuze,Death doom,Stoner,,,
Ancient Ceremony,Melodic black,,,,
Anguish,Doom,,,,
Apati,Depressive black,,,,
Apotheosis,Symphonic black,Thrash,,,
Arachnes,Power,,,,
Asgaroth,Melodic black,Doom,,,
Astral Domine,Symphonic power,,,,
At War,Speed,Thrash,,,
Auroch,Thrash,Blackened death,,,
Author & Punisher,Industrial doom,Drone,,,
Autokrator,Industrial death,Drone,,,
Autolatry,Melodic black,Progressive black,,,
Avsky,Black,,,,
Balance Of Power,Progressive,,,,
Beautality,Atmospheric black,Progressive black,,,
Black Oath,Doom,,,,
Blacklodge,Industrial black,,,,
Blasphemophagher,Black,Death,,,
Blood Farmers,Doom,,,,
Bloodway,Progressive black,,,,
Bombs Of Hades,Death,,,,
Chain Collector,Melodic death,,,,
Chainsaw,Heavy,Power,,,
Changer,Thrash,Death,,,
Chrch,Doom,Sludge,,,
Cold Cell,Black,,,,
Continuo Renacer,Technical death,Progressive,Instrumental,,
Corelia,Progressive,,,,
Corpus Mortale,Brutal death,,,,
Cretin,Death,Grindcore,,,
Crown Of Autumn,Gothic,,,,
Cult Of Daath,Black,,,,
Cut Up,Death,,,,
D�tente,Speed,Thrash,,,
D.C. Cooper,Progressive,,,,
Dark Sermon,Death,Deathcore,,,
Dark Tribe,Black,,,,
Darkmoon,Extreme gothic,Melodic death,Black,Thrash,
Dauntless,Thrash,Death,,,
Dead Summer Society,Gothic doom,,,,
Decrepitaph,Death,,,,
Deep-Pression,Black,Doom,,,
Deluge,Black,Post-metal,Hardcore,,
Denouncement Pyre,Black,Death,,,
Derelict Earth,Extreme progressive,,,,
Devious,Death,,,,
Die Like Gentlemen,Progressive sludge,,,,
Distress,Death doom,Gothic doom,Progressive doom,,
Divercia,Suomi,,,,
Drawn And Quartered,Death,,,,
Drottnar,Death,Black,Technical black,,
Dystera,Symphonic power,,,,
Dystopia,Progressive heavy,,,,
Dystopia N�!,Depressive black,,,,
Eccentric Pendulum,Progressive,,,,
Eciton,Death,,,,
Ego Depths,Funeral doom,,,,
Elite,Black,,,,
Elvenpath,Power,,,,
Elyose,Industrial,Gothic,,,
Empty Tremor,Progressive,,,,
Enabler,Hardcore,Metalcore,Punk,,
Encoffination,Death doom,,,,
End Of Aeon,Death doom,Melodic death,,,
Episode 13,Black,,,,
Epoch Of Unlight,Black,Death,,,
Esoterica,Black,,,,
Estertor,Melodic death,Doom,,,
Eternal Elysium,Psychedelic doom,Stoner,,,
Eternity's End,Progressive,Power,,,
Euphoric Defilement,Brutal death,,,,
Exiled From Light,Depressive black,,,,
Fifth To Infinity,Black,Death,,,
For Selena And Sin,Gothic,Suomi,,,
Force Of Evil,Heavy,,,,
Genius: A Rock Opera,Symphonic power,,,,
Goat The Head,Death,,,,
Godiva,Heavy,,,,
Gr�,Black,,,,
Grey Skies Fallen,Melodic death,Progressive,,,
Hades,Black,,,,
Hadriel,Progressive doom,,,,
Haiduk,Melodic death,Thrash,Brutal death,,
Hail!Hornet,Sludge,,,,
Hate Meditation,Black,,,,
Hatred,Thrash,,,,
Heavy Lord,Doom,Sludge,,,
Herder,Sludge,Stoner,,,
Hideous Divinity,Brutal death,Technical death,,,
Iconocaust,Death,Thrash,,,
Ilium,Power,,,,
Illuminati,Progressive thrash,Technical death,,,
InAeona,Progressive,,,,
Inhume,Brutal death,Grindcore,,,
Just Before Dawn,Death,,,,
Kalidia,Symphonic power,,,,
Kataplexia,Brutal death,,,,
Kick Axe,Glam,Heavy,,,
Krv,Black,,,,
Lantern,Death,,,,
Lecherous Nocturne,Brutal death,Technical death,,,
Lethal,Us power,,,,
Lords Of The Trident,Heavy,,,,
Louna,Nu,Alternative rock,,,
Maim,Death,,,,
Manic Movement,Death,Symphonic,,,
Manii,Depressive black,,,,
Marshall Law,Heavy,Power,,,
Mendel,Progressive,Instrumental,,,
Mephorash,Black,,,,
Metallic Taste Of Blood,Progressive,Instrumental,,,
Moonreich,Black,,,,
More,New wave of british heavy,Heavy,,,
Mutilation Rites,Black,,,,
My Enchantment,Black,,,,
Myraeth,Death doom,Gothic,,,
N�voa,Atmospheric black,,,,
Nitro,Heavy,Glam,,,
Noein,Industrial death,,,,
Nontinuum,Atmospheric black,Depressive black,,,
Noothgrush,Doom,Sludge,,,
Noturna,Gothic,Progressive,,,
Noveria,Power,,,,
Nox,Death,,,,
Obsidian Tongue,Atmospheric black,,,,
Odraza,Black,,,,
One Machine,Progressive thrash,,,,
Opus Doria,Symphonic power,,,,
Overlorde,Us power,,,,
Parasitic Extirpation,Brutal death,Technical death,,,
Pariah,Power,Thrash,,,
Pestilential Shadows,Black,,,,
Phoenix Rising,Symphonic power,,,,
Pictures Of Pain,Extreme progressive,,,,
Profundi,Black,,,,
Pulse Of Nebulae,Progressive death,,,,
Radigost,Doom,Black,,,
Raging Speedhorn,Nu,,,,
Raise Hell,Black,Thrash,,,
Reciprocal,Technical death,Brutal death,,,
Resistance,Thrash,Progressive,Heavy,Us power,
Reverence (USA),Progressive power,,,,
Rising,Sludge,,,,
Rising Dream,Heavy,Extreme power,Power,,
Ruthless,Heavy,Us power,,,
Sammath,Black,,,,
Scythian,Blackened death,Thrash,,,
Senmuth,Ambient,Doom,Electronica,Experimental,Industrial
Serpentine Path,Death,Doom,,,
Six Degrees Of Separation,Doom,,,,
Skogmark,Atmospheric black,,,,
Skumring,Doom,,,,
Slivers Of Silence,Melodic death,,,,
Solbrud,Atmospheric black,,,,
Somnus Aeternus,Death doom,Gothic,,,
Soulmass,Death,,,,
Spelljammer,Stoner,Doom,,,
Spoil Engine,Melodic death,Metalcore,,,
Stillborn,Symphonic,,,,
Svartahrid,Black,,,,
Sweet Savage,New wave of british heavy,Heavy,,,
Sweet Sorrow,Heavy,Melodic death,,,
Syrach,Doom,,,,
Taatsi,Atmospheric black,,,,
Tacit Fury,Symphonic death,Doom,Death,,
Talamyus,Melodic death,Thrash,,,
Terzij De Horde,Black,Post-metal,,,
The Almighty,Hard rock,,,,
The Crevices Below,Black,,,,
The Defaced,Melodic death,Thrash,,,
The Grotesquery,Death,,,,
The Lion's Daughter,Blackened sludge,Hardcore,,,
The Lord Weird Slough Feg,Heavy,,,,
The Lucifer Principle,Death,,,,
The Mist And The Morning Dew,Gothic doom,Folk,,,
The Order Of Apollyon,Black,Death,,,
The Union Underground,Nu,Industrial,,,
The Wolves Of Avalon,Pagan black,Celtic folk,,,
Tort,Sludge,,,,
Totenmond,Punk rock,Death doom,,,
Tulus,Black,,,,
Turbid North,Death,Groove thrash,Sludge,Stoner,
Unseelie,Gothic,,,,
Vampire,Death,Blackened thrash,,,
Vanadium,Heavy,,,,
Vasaeleth,Death,,,,
Velnezers,Black,,,,
Velnias,Blackened doom,Folk,,,
Vhernen,Black,Doom,,,
Vrani Volosa,Pagan black,,,,
Wall Of Sleep,Doom,Stoner,,,
Wedding In Hades,Death,Gothic doom,,,
Wederganger,Black,,,,
Well Of Souls,Doom,,,,
Who Dies In Siberian Slush,Death,Funeral doom,,,
Whorecore,Deathgrind,,,,
Wide Eyes,Progressive,Djent,Instrumental,,
Widowmaker,Heavy,,,,
Wino,Doom,Stoner,,,
Witchking,Heavy,,,,
Wolves Den,Black,,,,
Woman Is The Earth,Atmospheric black,,,,
Yayla,Ambient black,,,,
Year Of Desolation,Thrash,,,,
Your Shapeless Beauty,Melodic death,Doom,,,
Zatokrev,Doom,Sludge,,,
69 Chambers,Heavy,Alternative,,,
A Diadem Of Dead Stars,Atmospheric black,Instrumental,,,
Abnormal Thought Patterns,Technical progressive,Instrumental,Shred,,
Absurdist,Blackened grindcore,,,,
Ad Nauseam,Technical death,,,,
Aeon Winds,Atmospheric black,Ambient,,,
Aethernaeum,Black,Folk,,,
AfterBlood,Death,Thrash,,,
Ahumado Granujo,Grindcore,,,,
Aisling,Melodic black,Pagan black,,,
Alas,Progressive,Symphonic,,,
Algaion,Atmospheric black,,,,
Ambush,Heavy,,,,
Amendfoil,Alternative,Progressive,,,
Anthemon,Atmospheric doom,Symphonic doom,Atmospheric progressive,,
Antichrisis,Gothic,Folk,,,
Apophis,Thrash,Death,,,
Apostate,Death doom,,,,
Armenia,Symphonic,Gothic,,,
Assaulter,Black,Thrash,,,
Audiovision,Heavy,Power,,,
Auriga,Ambient black,,,,
Avenger,New wave of british heavy,Heavy,,,
Averse Sefira,Black,,,,
Begrime Exemious,Blackened death,,,,
Bestia Arcana,Black,,,,
Black Like Vengeance,Melodic death,,,,
Black Shape Of Nexus,Drone doom,Sludge,,,
Black Sheep Wall,Post-metal,Sludge,Hardcore,,
Bloodtruth,Brutal death,Technical death,,,
Bones,Death,,,,
C�nstantine,Progressive,,,,
Caelestia,Melodic death,,,,
Cales,Pagan folk,,,,
Cardamon,Alternative,Gothic,,,
Chaos Inception,Death,,,,
Chaoswave,Melodic heavy,Progressive,,,
Code Orange,Hardcore,Metalcore,Punk,,
Collision,Grindcore,,,,
Condor,Black,Thrash,,,
Conorach,Power,Viking folk,,,
Construcdead,Melodic death,,,,
Control Human Delete,Industrial black,,,,
Crimson Wind,Power,,,,
Cryptborn,Death,,,,
CSSABA,Industrial black,,,,
Cult Of Occult,Doom,Blackened sludge,,,
Dantalion,Black,,,,
Dark Embrace,Gothic doom,,,,
Dark Forest (UK),Heavy,Power,,,
Dark Millennium,Death doom,,,,
Dead Eyed Sleeper,Death,,,,
Dead Raven Choir,Black,Acoustic folk,Neofolk,,
Deadborn,Technical death,,,,
Deadly Carnage,Black,Atmospheric doom,,,
Death Dealer,Us power,,,,
Death Engine,Hardcore,Noise,,,
Defaced,Death,,,,
Defecto,Progressive,,,,
Demise,Melodic death,,,,
Despondency,Brutal death,,,,
Deus Mortem,Black,,,,
Devil In The Kitchen,Folk,Speed,,,
Dhishti,Depressive black,Atmospheric black,,,
Diadema Tristis,Folk,,,,
Dies Ater,Black,,,,
Dirty Woman,Heavy,,,,
Dis Pater,Doom,,,,
Disaffected,Death,Thrash,Progressive death,,
Distillator,Thrash,,,,
Domains,Death,,,,
Double Dealer,Heavy,,,,
Dragonauta,Doom,Stoner,,,
Dragonsfire,Heavy,,,,
Driver,Melodic heavy,,,,
earthtone9,Alternative,,,,
Eastern Front,Black,,,,
Easy Rider,Power,,,,
Echoes Of Yul,Atmospheric doom,Drone,,,
Ecliptica,Power,,,,
Edge Of Attack,Heavy,Power,,,
Eight Bells,Experimental progressive,,,,
Elferya,Symphonic,,,,
Embraze,Gothic,,,,
End Of The Dream,Symphonic,,,,
Endless Main,Power,,,,
Enemy Of The Sun,Progressive thrash,,,,
EnkElination,Symphonic,,,,
Enthral,Melodic black,,,,
Execration,Death,,,,
Fall Of The Idols,Doom,,,,
Feastem,Grindcore,,,,
Fides Inversa,Black,,,,
Final Darkness,Melodic death,Thrash,,,
Fister,Doom,Sludge,Stoner,,
Full Force Inc,Heavy,Power,,,
Funerary,Funeral doom,,,,
Ghost Iris,Progressive metalcore,Djent,,,
Glaciation,Black,,,,
Glass Cloud,Metalcore,,,,
Gravecode Nebula,Experimental black,Funeral doom,,,
Gun Barrel,Heavy,Power,,,
Handful Of Hate,Black,,,,
Hierophant,Black,Sludge,Hardcore,,
Hjel,Black,,,,
Hord,Progressive,,,,
Huldre,Folk,,,,
Ignominious Incarceration,Technical death,Melodic deathcore,,,
Imber Luminis,Atmospheric doom,,,,
Immortal Bird,Death,,,,
Imperial Triumphant,Black,,,,
In Battle,Black,Death,,,
In The Company Of Serpents,Doom,Sludge,Stoner,,
In Tormentata Quiete,Progressive,,,,
Incursed,Pagan folk,Viking folk,,,
Infected Disarray,Brutal death,,,,
Ingrimm,Medieval folk,,,,
Integral Rigor,Death,Thrash,,,
Jarell,Gothenburg,Metalcore,,,
Jorn Lande & Trond Holter,Heavy,Symphonic power,,,
Julie Christmas,Alternative,,,,
Karkadan,Atmospheric black,,,,
Katavasia,Melodic black,,,,
KEN Mode,Noise rock,Hardcore,,,
Kenn Nardi,Progressive thrash,,,,
Killers,Speed,,,,
King Conquer,Deathcore,,,,
Koldborn,Melodic death,Thrash,,,
Kozeljnik,Black,,,,
Kruger,Sludge,,,,
Laethora,Death,,,,
Les Chants De Nihil,Black,,,,
Lesbian,Progressive doom,Stoner,,,
Light Bringer,Power,,,,
Lord Agheros,Extreme gothic,,,,
Lorna Shore,Metalcore,Deathcore,,,
Love Sex Machine,Sludge,,,,
Luminaria,Gothic doom,,,,
Lux Divina,Pagan black,,,,
Machinery,Thrash,Power,,,
Made Out Of Babies,Post-metal,Sludge,Noise rock,,
Maladie,Avantgarde,Progressive black,,,
Mammoth Storm,Stoner,Doom,,,
Maruta,Grindcore,,,,
Mass Hysteria,Alternative,Industrial,,,
Memfis,Extreme progressive,,,,
Miazma,Death,,,,
Mindfeeder,Heavy,Power,,,
Misteyes,Melodic death,Gothic,Symphonic,,
Mondstille,Avantgarde black,,,,
Morhana,Folk,,,,
Mortuus,Black,,,,
Mourning Mist,Blackened doom,Avantgarde doom,,,
Na�ve,Alternative,Trip-Hop,,,
Nachtvorst,Black,,,,
Nadiwrath,Black,,,,
Nailed To Obscurity,Death doom,,,,
Narcotic Wasteland,Death,,,,
Necronoclast,Black,,,,
Neoheresy,Pagan black,Symphonic black,,,
Neosis,Progressive math,,,,
Nocturnal Fear,Death,Thrash,,,
Nordor,Death,,,,
Nova Era,Power,,,,
Old Forest,Black,,,,
Old Season,Heavy,,,,
Osmi Putnik,Heavy,,,,
Panndora,Heavy,,,,
Parricide,Death,Brutal death,Grindcore,,
Persian Risk,New wave of british heavy,Heavy,,,
Phaze I,Progressive black,Thrash,,,
Phosphorus,Black,Thrash,,,
Pilgrim,Doom,,,,
Pissing Razors,Groove thrash,,,,
Posthuman,Melodic death,,,,
Preternatural,Melodic death,,,,
Pyogenesis,Death,Gothic doom,Alternative rock,Punk rock,
Q5,Hard rock,Heavy,,,
Quartz,New wave of british heavy,Heavy,,,
Rage Nucl�aire,Industrial black,Melodic black,,,
Rage Of Romance,Power,Progressive,,,
Raglaia,Heavy,Speed,,,
Railway,Heavy,,,,
Ramming Speed,Death,Thrash,Crossover thrash,,
Ripper,Thrash,Death,,,
Scarleth,Symphonic power,Gothic,,,
Scars Of Chaos,Symphonic black,,,,
Schizoid Lloyd,Progressive,Avantgarde,,,
Sepsism,Death,,,,
Serenity Broken,Alternative,Hard rock,,,
Serpentine Dominion,Death,,,,
Shadowkeep,Progressive,Power,,,
Shah,Thrash,,,,
Shatter Messiah,Us power,Thrash,,,
Shepherd,Sludge,Hard rock,,,
Shepherds Of Cassini,Post-metal,Progressive rock,,,
Shok Paris,Heavy,Speed,,,
Sin7sinS,Gothic,Gothic rock,,,
Slash's Snakepit,Hard rock,Blues rock,,,
Speed\Kill/Hate,Thrash,,,,
Spheron,Death,,,,
Sportlov,Black,,,,
Squash Bowels,Goregrind,,,,
Star Queen,Symphonic power,Symphonic gothic,,,
Stormhammer,Power,,,,
Stride,Progressive,Progressive rock,,,
Strikelight,Heavy,,,,
Sworn (ARM),Symphonic black,,,,
Symphonic Destiny,Symphonic,,,,
Tacoma Narrows Bridge Disaster,,Post-rock,Post-metal,,
Teethgrinder,Grindcore,,,,
The 3rd Attempt,Black,,,,
The Infernal Sea,Black,,,,
The Kill,Grindcore,,,,
The Moaning,Melodic death,,,,
The Old Wind,Post-metal,,,,
The Ritual Aura,Progressive death,Technical death,,,
The Scourger,Thrash,,,,
The Ugly,Black,,,,
Third Ion,Progressive,,,,
This Gift Is A Curse,Black,Sludge,Hardcore,,
Thormesis,Pagan black,,,,
Thy Wicked,Pagan black,Folk,,,
Total Devastation,Industrial death,,,,
Undergang,Death,,,,
Ur Draugr,Blackened death,,,,
Vagrant God,Gothic,,,,
Vainaja,Death doom,,,,
Valkyrie,Doom,Heavy,,,
Violet Cold,Shoegaze,,,,
Visceral Throne,Brutal death,,,,
Volture,Heavy,,,,
Vortech,Industrial,Death,,,
Vulturium Memoriae,Avantgarde doom,Drone,,,
Weekend Nachos,Grindcore,Hardcore,Punk,,
Westfield Massacre,Metalcore,Melodic death,,,
Whispering Woods,Gothic doom,,,,
Wild Throne,Progressive,,,,
Winterlong,Power,Progressive,,,
Wolfsbane,Glam,Heavy,Hard rock,,
Wormreich,Black,,,,
Worms Of Sabnock,Melodic black,,,,
Wound,Death,,,,
Xibalba (USA),Death,Hardcore,,,
Xul,Blackened death,,,,
Xysma,Grindcore,Death 'n' roll,,,Hard rock
Yonder Realm,Folk,,,,
�glise,Post-metal,Hardcore,,,
(V.E.G.A.),Industrial black,,,,
2 Ton Predator,Thrash,,,,
24-7 Spyz,Alternative,Funk rock,Crossover thrash,,
A Pregnant Light,Black,Post-metal,Hardcore,,
A.I.(d),Djent,,,,
A.M.S.G.,Black,,,,
Abaddon Incarnate,Grindcore,Death,,,
Abaton,Doom,Black,,,
Ad Inferna,Symphonic black,Gothic,Electro industrial,,
Aenygmist,Melodic black,,,,
Ah Ciliz,Atmospheric black,Depressive black,,,
Aleph,Death,Thrash,Progressive,,
AnachroniA,Gothic,Melodic progressive,,,
Anal Stench,Death,,,,
Angmar,Black,,,,
Anima Damnata,Black,Death,,,
Antipope,Black,Progressive black,Extreme progressive,,
Aphonic Threnody,Funeral doom,,,,
Apostle Of Solitude,Doom,,,,
Archon,Psychedelic doom,Sludge,Stoner,,
As We Fight,Metalcore,,,,
